commit;category;change;description;element;path;isBreakingChange;deprecated;javaDoc
12c69bb2f4433a4cb90ee9b31a1c649413418c6e;Add Method;Method;<br>method <code>rootClass(String rootClassName)</code><br>added in <code>com.squareup.leakcanary.ExcludedRefs.Builder</code><br>;public Builder rootClass(String rootClassName);com.squareup.leakcanary.ExcludedRefs.Builder;false;false;false
12c69bb2f4433a4cb90ee9b31a1c649413418c6e;Add Method;Method;<br>method <code>rootClass(String rootClassName, boolean always)</code><br>added in <code>com.squareup.leakcanary.ExcludedRefs.Builder</code><br>;public Builder rootClass(String rootClassName, boolean always);com.squareup.leakcanary.ExcludedRefs.Builder;false;false;false
99038fefc3dbbed7ca45288e22b8455f3a7bfbc3;Remove Method;Method;<br>method <code>renameFile(File newFile)</code><br>removed from <code>com.squareup.leakcanary.HeapDump</code><br>;public HeapDump renameFile(File newFile);com.squareup.leakcanary.HeapDump;true;false;false
99038fefc3dbbed7ca45288e22b8455f3a7bfbc3;Remove Method;Method;<br>method <code>AndroidHeapDumper(Context context)</code><br>removed from <code>com.squareup.leakcanary.AndroidHeapDumper</code><br>;public AndroidHeapDumper(Context context);com.squareup.leakcanary.AndroidHeapDumper;true;false;false
99038fefc3dbbed7ca45288e22b8455f3a7bfbc3;Add Method;Method;<br>method <code>AndroidHeapDumper(Context context, LeakDirectoryProvider leakDirectoryProvider)</code><br>added in <code>com.squareup.leakcanary.AndroidHeapDumper</code><br>;public AndroidHeapDumper(Context context, LeakDirectoryProvider leakDirectoryProvider);com.squareup.leakcanary.AndroidHeapDumper;false;false;false
e72b74c78600c3b92528583a7c5c607bd8b75a5b;Remove Method;Method;<br>method <code>AndroidWatchExecutor()</code><br>removed from <code>com.squareup.leakcanary.AndroidWatchExecutor</code><br>;public AndroidWatchExecutor();com.squareup.leakcanary.AndroidWatchExecutor;true;false;false
e72b74c78600c3b92528583a7c5c607bd8b75a5b;Add Method;Method;<br>method <code>AndroidWatchExecutor(int delayMillis)</code><br>added in <code>com.squareup.leakcanary.AndroidWatchExecutor</code><br>;public AndroidWatchExecutor(int delayMillis);com.squareup.leakcanary.AndroidWatchExecutor;false;false;false
47b098efdb5d2769a95db720a00616234237e20e;Remove Method;Method;<br>method <code>failure(Exception exception, long analysisDurationMs)</code><br>removed from <code>com.squareup.leakcanary.AnalysisResult</code><br>;public static AnalysisResult failure(Exception exception, long analysisDurationMs);com.squareup.leakcanary.AnalysisResult;true;false;false
47b098efdb5d2769a95db720a00616234237e20e;Remove Method;Method;<br>method <code>HeapAnalyzer(ExcludedRefs baseExcludedRefs, ExcludedRefs excludedRefs)</code><br>removed from <code>com.squareup.leakcanary.HeapAnalyzer</code><br>;public HeapAnalyzer(ExcludedRefs baseExcludedRefs, ExcludedRefs excludedRefs);com.squareup.leakcanary.HeapAnalyzer;true;false;false
47b098efdb5d2769a95db720a00616234237e20e;Add Method;Method;<br>method <code>instanceField(String className, String fieldName, boolean always)</code><br>added in <code>com.squareup.leakcanary.ExcludedRefs.Builder</code><br>;public Builder instanceField(String className, String fieldName, boolean always);com.squareup.leakcanary.ExcludedRefs.Builder;false;false;false
