commit;category;change;description;originalElement;originalClass;nextElement;nextClass;otherElement1;otherElement2;isBreakingChange;deprecated;javaDoc
b4e3ef8675a418285c339ebd28b25929a23e663b;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.HystrixDashboardStream.DashboardData</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.HystrixDashboardStream.DashboardData;;;false;false;false
b4e3ef8675a418285c339ebd28b25929a23e663b;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixDashboardData</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixDashboardData;;;false;false;false
b4e3ef8675a418285c339ebd28b25929a23e663b;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.HystrixDashboardStream</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.HystrixDashboardStream;;;false;false;false
b4e3ef8675a418285c339ebd28b25929a23e663b;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixUtilization</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixUtilization;;;false;false;false
b4e3ef8675a418285c339ebd28b25929a23e663b;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.client.HystrixMetricsReactiveSocketClient</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.client.HystrixMetricsReactiveSocketClient;;;false;false;false
b4e3ef8675a418285c339ebd28b25929a23e663b;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixConfiguration</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixConfiguration;;;false;false;false
b4e3ef8675a418285c339ebd28b25929a23e663b;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixRequestEvents</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixRequestEvents;;;false;false;false
b4e3ef8675a418285c339ebd28b25929a23e663b;Add Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixMetric</code> added<br>;;;;com.netflix.hystrix.contrib.reactivesocket.serialize.SerialHystrixMetric;;;false;false;false
d91cc7431fd44cb3d337c0e87e61d4c7ac4c6a2c;Remove Type;Type;<br>type <code>com.netflix.hystrix.collapser.RequestCollapserFactory.Setter</code><br>was removed<br>;;com.netflix.hystrix.collapser.RequestCollapserFactory.Setter;;;;;true;false;true
5b6914b3e850230a4b3544ae7a9afaf88b89d07b;Add Type;Type;<br>type <code>com.netflix.hystrix.AbstractCommand.CommandState</code> added<br>;;;;com.netflix.hystrix.AbstractCommand.CommandState;;;false;false;false
5b6914b3e850230a4b3544ae7a9afaf88b89d07b;Add Type;Type;<br>type <code>com.netflix.hystrix.AbstractCommand.ThreadState</code> added<br>;;;;com.netflix.hystrix.AbstractCommand.ThreadState;;;false;false;false
98f96f78d79033b93891379e13ebd76523d4121e;Rename Type;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixCollasperMetricsStream</code><br>renamed to<br><code>com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixCollapserMetricsStream</code><br>;;com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixCollasperMetricsStream;;com.netflix.hystrix.contrib.reactivesocket.metrics.HystrixCollapserMetricsStream;;;true;false;false
bdfd8f82509db9dc488c0a18040e6dd7ea4dc7c5;Add Supertype;Type;<br>type <code>com.netflix.hystrix.contrib.reactivesocket.StreamingSupplier</code><br>added superType <code>BasePayloadSupplier</code><br>;;com.netflix.hystrix.contrib.reactivesocket.StreamingSupplier;;com.netflix.hystrix.contrib.reactivesocket.StreamingSupplier;;BasePayloadSupplier;false;false;false
