commit;category;change;description;element;path;isBreakingChange;deprecated;javaDoc
32f1653cf86062b188619be32286c5d5a95b4075;Lost Visibility in Method;Method;<br> method <code>getFileLogLevel()</code><br> changed visibility from <code>public</code> to <code>default</code><br>in <code>com.orhanobut.logger.Settings</code><br>; int getFileLogLevel();com.orhanobut.logger.Settings;true;false;false
32f1653cf86062b188619be32286c5d5a95b4075;Lost Visibility in Method;Method;<br> method <code>getMethodCount()</code><br> changed visibility from <code>public</code> to <code>default</code><br>in <code>com.orhanobut.logger.Settings</code><br>; int getMethodCount();com.orhanobut.logger.Settings;true;false;false
32f1653cf86062b188619be32286c5d5a95b4075;Lost Visibility in Method;Method;<br> method <code>isShowThreadInfo()</code><br> changed visibility from <code>public</code> to <code>default</code><br>in <code>com.orhanobut.logger.Settings</code><br>; boolean isShowThreadInfo();com.orhanobut.logger.Settings;true;false;false
32f1653cf86062b188619be32286c5d5a95b4075;Lost Visibility in Method;Method;<br> method <code>getLogLevel()</code><br> changed visibility from <code>public</code> to <code>default</code><br>in <code>com.orhanobut.logger.Settings</code><br>; int getLogLevel();com.orhanobut.logger.Settings;true;false;false
32f1653cf86062b188619be32286c5d5a95b4075;Lost Visibility in Method;Method;<br> method <code>getMethodOffset()</code><br> changed visibility from <code>public</code> to <code>default</code><br>in <code>com.orhanobut.logger.Settings</code><br>; int getMethodOffset();com.orhanobut.logger.Settings;true;false;false
32f1653cf86062b188619be32286c5d5a95b4075;Lost Visibility in Method;Method;<br> method <code>getLogAdapter()</code><br> changed visibility from <code>public</code> to <code>default</code><br>in <code>com.orhanobut.logger.Settings</code><br>; LogAdapter getLogAdapter();com.orhanobut.logger.Settings;true;false;false
32f1653cf86062b188619be32286c5d5a95b4075;Lost Visibility in Method;Method;<br> method <code>getFileLogger()</code><br> changed visibility from <code>public</code> to <code>default</code><br>in <code>com.orhanobut.logger.Settings</code><br>; FileLogger getFileLogger();com.orhanobut.logger.Settings;true;false;false
32f1653cf86062b188619be32286c5d5a95b4075;Lost Visibility in Method;Method;<br> method <code>reset()</code><br> changed visibility from <code>public</code> to <code>default</code><br>in <code>com.orhanobut.logger.Settings</code><br>; void reset();com.orhanobut.logger.Settings;true;false;false
a5fc14128abab13b02448146b87cde6366c08437;Change in Return Type Method;Method;<br>method <code>getLogLevel()</code><br>changed the return type<br>in <code>com.orhanobut.logger.Settings</code><br>;public LogLevel getLogLevel();com.orhanobut.logger.Settings;true;false;false
a5fc14128abab13b02448146b87cde6366c08437;Add Method;Method;<br>method <code>logLevel(int logLevel)</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;public Settings logLevel(int logLevel);com.orhanobut.logger.Settings;false;false;false
a5fc14128abab13b02448146b87cde6366c08437;Add Method;Method;<br>method <code>fileLogLevel(int fileLogLevel)</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;public Settings fileLogLevel(int fileLogLevel);com.orhanobut.logger.Settings;false;false;false
a5fc14128abab13b02448146b87cde6366c08437;Add Method;Method;<br>method <code>fileLogger(FileLogger fileLogger)</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;public Settings fileLogger(FileLogger fileLogger);com.orhanobut.logger.Settings;false;false;false
a5fc14128abab13b02448146b87cde6366c08437;Add Method;Method;<br>method <code>getFileLogLevel()</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;public int getFileLogLevel();com.orhanobut.logger.Settings;false;false;false
a5fc14128abab13b02448146b87cde6366c08437;Add Method;Method;<br>method <code>getFileLogger()</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;public FileLogger getFileLogger();com.orhanobut.logger.Settings;false;false;false
143e1f8a96429bcae791bd27ce2d3fd9be3cc71b;Remove Method;Method;<br>method <code>log(int priority, String message, Object... args)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void log(int priority, String message, Object... args);com.orhanobut.logger.Logger;true;false;false
143e1f8a96429bcae791bd27ce2d3fd9be3cc71b;Add Method;Method;<br>method <code>log(int priority, String tag, String message, Throwable throwable)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;public static void log(int priority, String tag, String message, Throwable throwable);com.orhanobut.logger.Logger;false;false;false
30f73221e4a129023a274b8e4f38560b7939030a;Remove Method;Method;<br>method <code>clear()</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void clear();com.orhanobut.logger.Logger;true;false;false
30f73221e4a129023a274b8e4f38560b7939030a;Add Method;Method;<br>method <code>resetSettings()</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;public static void resetSettings();com.orhanobut.logger.Logger;false;false;false
30f73221e4a129023a274b8e4f38560b7939030a;Add Method;Method;<br>method <code>log(int priority, String message, Object... args)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;public static void log(int priority, String message, Object... args);com.orhanobut.logger.Logger;false;false;false
30f73221e4a129023a274b8e4f38560b7939030a;Add Method;Method;<br>method <code>d(Object object)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;public static void d(Object object);com.orhanobut.logger.Logger;false;false;false
26228b17f923893cd27cad91266d9a443e11a3fe;Remove Method;Method;<br>method <code>setMethodCount(int methodCount)</code><br>removed from <code>com.orhanobut.logger.Settings</code><br>;@Deprecated public Settings setMethodCount(int methodCount);com.orhanobut.logger.Settings;true;false;false
26228b17f923893cd27cad91266d9a443e11a3fe;Remove Method;Method;<br>method <code>setLogLevel(LogLevel logLevel)</code><br>removed from <code>com.orhanobut.logger.Settings</code><br>;@Deprecated public Settings setLogLevel(LogLevel logLevel);com.orhanobut.logger.Settings;true;false;false
26228b17f923893cd27cad91266d9a443e11a3fe;Remove Method;Method;<br>method <code>setMethodOffset(int offset)</code><br>removed from <code>com.orhanobut.logger.Settings</code><br>;@Deprecated public Settings setMethodOffset(int offset);com.orhanobut.logger.Settings;true;false;false
26228b17f923893cd27cad91266d9a443e11a3fe;Remove Method;Method;<br>method <code>logTool(LogTool logTool)</code><br>removed from <code>com.orhanobut.logger.Settings</code><br>;public Settings logTool(LogTool logTool);com.orhanobut.logger.Settings;true;false;false
26228b17f923893cd27cad91266d9a443e11a3fe;Remove Method;Method;<br>method <code>getLogTool()</code><br>removed from <code>com.orhanobut.logger.Settings</code><br>;public LogTool getLogTool();com.orhanobut.logger.Settings;true;false;false
26228b17f923893cd27cad91266d9a443e11a3fe;Add Method;Method;<br>method <code>logAdapter(LogAdapter logAdapter)</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;public Settings logAdapter(LogAdapter logAdapter);com.orhanobut.logger.Settings;false;false;false
26228b17f923893cd27cad91266d9a443e11a3fe;Add Method;Method;<br>method <code>getLogAdapter()</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;public LogAdapter getLogAdapter();com.orhanobut.logger.Settings;false;false;false
26228b17f923893cd27cad91266d9a443e11a3fe;Add Method;Method;<br>method <code>reset()</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;public void reset();com.orhanobut.logger.Settings;false;false;false
dae90084660dbe4e4e400a9611af0132c7169978;Add Method;Method;<br>method <code>clear()</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;public static void clear();com.orhanobut.logger.Logger;false;false;false
dae90084660dbe4e4e400a9611af0132c7169978;Add Method;Method;<br>method <code>methodCount(int methodCount)</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;public Settings methodCount(int methodCount);com.orhanobut.logger.Settings;false;false;false
dae90084660dbe4e4e400a9611af0132c7169978;Add Method;Method;<br>method <code>logLevel(LogLevel logLevel)</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;public Settings logLevel(LogLevel logLevel);com.orhanobut.logger.Settings;false;false;false
dae90084660dbe4e4e400a9611af0132c7169978;Add Method;Method;<br>method <code>methodOffset(int offset)</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;public Settings methodOffset(int offset);com.orhanobut.logger.Settings;false;false;false
dae90084660dbe4e4e400a9611af0132c7169978;Add Method;Method;<br>method <code>logTool(LogTool logTool)</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;public Settings logTool(LogTool logTool);com.orhanobut.logger.Settings;false;false;false
dae90084660dbe4e4e400a9611af0132c7169978;Add Method;Method;<br>method <code>getLogTool()</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;public LogTool getLogTool();com.orhanobut.logger.Settings;false;false;false
c527157e446709d7b6fafed57e645cac6f535e6d;Add Method;Method;<br>method <code>setMethodOffset(int offset)</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;public Settings setMethodOffset(int offset);com.orhanobut.logger.Settings;false;false;false
c527157e446709d7b6fafed57e645cac6f535e6d;Add Method;Method;<br>method <code>getMethodOffset()</code><br>added in <code>com.orhanobut.logger.Settings</code><br>;public int getMethodOffset();com.orhanobut.logger.Settings;false;false;false
8367ae57fbd8a4cc3ea8f3c83c6e058a4e8b609b;Add Method;Method;<br>method <code>w(String message, Object... args)</code><br>added in <code>com.orhanobut.logger.Logger</code><br>;public static void w(String message, Object... args);com.orhanobut.logger.Logger;false;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>d(String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void d(String message);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>d(String tag, String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void d(String tag, String message);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>d(String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void d(String message, int methodCount);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;method<code>d(String, Object[])</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;public static void d(String tag, String message, int methodCount);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>e(String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void e(String message);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;method<code>e(String, Object[])</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;public static void e(String tag, String message);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>e(Exception e)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void e(Exception e);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>e(String tag, Exception e)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void e(String tag, Exception e);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>e(String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void e(String message, int methodCount);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;method<code>e(String, Object[])</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;public static void e(String tag, String message, int methodCount);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>e(String tag, String message, Exception e)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void e(String tag, String message, Exception e);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;method<code>e(Throwable, String, Object[])</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;public static void e(String tag, String message, Exception e, int methodCount);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>w(String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void w(String message);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>w(String tag, String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void w(String tag, String message);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>w(String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void w(String message, int methodCount);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>w(String tag, String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void w(String tag, String message, int methodCount);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>i(String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void i(String message);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>i(String tag, String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void i(String tag, String message);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>i(String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void i(String message, int methodCount);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;method<code>i(String, Object[])</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;public static void i(String tag, String message, int methodCount);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>v(String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void v(String message);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>v(String tag, String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void v(String tag, String message);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>v(String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void v(String message, int methodCount);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;method<code>v(String, Object[])</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;public static void v(String tag, String message, int methodCount);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>wtf(String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void wtf(String message);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>wtf(String tag, String message)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void wtf(String tag, String message);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>wtf(String message, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void wtf(String message, int methodCount);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;method<code>wtf(String, Object[])</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;public static void wtf(String tag, String message, int methodCount);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>json(String tag, String json)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void json(String tag, String json);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>json(String json, int methodCount)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void json(String json, int methodCount);com.orhanobut.logger.Logger;true;false;false
a1f5f1152e7d719df5297342c6be4fc0943502d2;Move Method;Method;method<code>json(String)</code><br>moved from <code>com.orhanobut.logger.Logger</code><br>to <code>com.orhanobut.logger.LoggerPrinter</code><br>;public static void json(String tag, String json, int methodCount);com.orhanobut.logger.Logger;true;false;true
a1f5f1152e7d719df5297342c6be4fc0943502d2;Remove Method;Method;<br>method <code>xml(String tag, String xml)</code><br>removed from <code>com.orhanobut.logger.Logger</code><br>;public static void xml(String tag, String xml);com.orhanobut.logger.Logger;true;false;false
