commit;category;change;description;originalElement;originalClass;nextElement;nextClass;otherElement1;otherElement2;isBreakingChange;deprecated;javaDoc;;commit;category;change;description;originalElement;originalClass;nextElement;nextClass;otherElement1;otherElement2;isBreakingChange;deprecated;javaDoc;;isEqualBreakingChange;isEqualDeprecated;isEqualJavaDoc
e985d5522462cdd759267b32e7f5212acef9580c;Add Type;Type;<br>type <code>retrofit.converter.java8.Java8OptionalConverterFactory</code> added<br>;;;;retrofit.converter.java8.Java8OptionalConverterFactory;;;false;false;true;;e985d5522462cdd759267b32e7f5212acef9580c;Add Type;Type;<br>Type <code>retrofit.converter.java8.Java8OptionalConverterFactory</code> added<br>;;;retrofit.converter.java8.Java8OptionalConverterFactory;retrofit.converter.java8.Java8OptionalConverterFactory;;;false;false;true;;true;true;true
e985d5522462cdd759267b32e7f5212acef9580c;Add Type;Type;<br>type <code>retrofit.converter.guava.GuavaOptionalConverterFactory</code> added<br>;;;;retrofit.converter.guava.GuavaOptionalConverterFactory;;;false;false;true;;e985d5522462cdd759267b32e7f5212acef9580c;Add Type;Type;<br>Type <code>retrofit.converter.guava.GuavaOptionalConverterFactory</code> added<br>;;;retrofit.converter.guava.GuavaOptionalConverterFactory;retrofit.converter.guava.GuavaOptionalConverterFactory;;;false;false;true;;true;true;true
db680757d19b9c3b608f70fa475a1c0953b048e3;Change in Supertype;Type;<br>type <code>retrofit2.HttpException</code><br>changed the superType<br>from <code>Exception</code><br>to <code>RuntimeException</code><br>;;retrofit2.HttpException;;retrofit2.HttpException;Exception;RuntimeException;true;false;true;;db680757d19b9c3b608f70fa475a1c0953b048e3;Change in Supertype;Type;<br><code>retrofit2.HttpException</code><br>changed the superClass<br>from <code>retrofit2.Exception</code><br>to <code>retrofit2.RuntimeException</code><br>;;;retrofit2.HttpException;retrofit2.HttpException;retrofit2.Exception;retrofit2.RuntimeException;false;false;true;;false;true;true
4546d5d88a331db779e72fbf453bc5abd69edd2d;Deprecated Type;Type;<br>type <code>retrofit2.adapter.java8.HttpException</code> was deprecated<br>;;retrofit2.adapter.java8.HttpException;;retrofit2.adapter.java8.HttpException;;;true;true;true;;4546d5d88a331db779e72fbf453bc5abd69edd2d;Deprecated Type;Type;<br> type retrofit2.adapter.java8.HttpException <code> was deprecated<br>;;;retrofit2.adapter.java8.HttpException;retrofit2.adapter.java8.HttpException;;;false;false;true;;false;false;true
4546d5d88a331db779e72fbf453bc5abd69edd2d;Change in Supertype;Type;<br>type <code>retrofit2.adapter.java8.HttpException</code><br>changed the superType<br>from <code>Exception</code><br>to <code>retrofit2.HttpException</code><br>;;retrofit2.adapter.java8.HttpException;;retrofit2.adapter.java8.HttpException;Exception;retrofit2.HttpException;true;true;true;;4546d5d88a331db779e72fbf453bc5abd69edd2d;Change in Supertype;Type;<br><code>retrofit2.adapter.java8.HttpException</code><br>changed the superClass<br>from <code>retrofit2.adapter.java8.Exception</code><br>to <code>retrofit2.HttpException</code><br>;;;retrofit2.adapter.java8.HttpException;retrofit2.adapter.java8.HttpException;retrofit2.adapter.java8.Exception;retrofit2.HttpException;false;true;true;;false;true;true
4546d5d88a331db779e72fbf453bc5abd69edd2d;Deprecated Type;Type;<br>type <code>retrofit2.adapter.guava.HttpException</code> was deprecated<br>;;retrofit2.adapter.guava.HttpException;;retrofit2.adapter.guava.HttpException;;;true;true;true;;4546d5d88a331db779e72fbf453bc5abd69edd2d;Deprecated Type;Type;<br> type retrofit2.adapter.guava.HttpException <code> was deprecated<br>;;;retrofit2.adapter.guava.HttpException;retrofit2.adapter.guava.HttpException;;;false;false;true;;false;false;true
4546d5d88a331db779e72fbf453bc5abd69edd2d;Change in Supertype;Type;<br>type <code>retrofit2.adapter.guava.HttpException</code><br>changed the superType<br>from <code>Exception</code><br>to <code>retrofit2.HttpException</code><br>;;retrofit2.adapter.guava.HttpException;;retrofit2.adapter.guava.HttpException;Exception;retrofit2.HttpException;true;true;true;;4546d5d88a331db779e72fbf453bc5abd69edd2d;Change in Supertype;Type;<br><code>retrofit2.adapter.guava.HttpException</code><br>changed the superClass<br>from <code>retrofit2.adapter.guava.Exception</code><br>to <code>retrofit2.HttpException</code><br>;;;retrofit2.adapter.guava.HttpException;retrofit2.adapter.guava.HttpException;retrofit2.adapter.guava.Exception;retrofit2.HttpException;false;true;true;;false;true;true
4546d5d88a331db779e72fbf453bc5abd69edd2d;Deprecated Type;Type;<br>type <code>retrofit2.adapter.rxjava2.HttpException</code> was deprecated<br>;;retrofit2.adapter.rxjava2.HttpException;;retrofit2.adapter.rxjava2.HttpException;;;true;true;true;;4546d5d88a331db779e72fbf453bc5abd69edd2d;Deprecated Type;Type;<br> type retrofit2.adapter.rxjava2.HttpException <code> was deprecated<br>;;;retrofit2.adapter.rxjava2.HttpException;retrofit2.adapter.rxjava2.HttpException;;;false;false;true;;false;false;true
4546d5d88a331db779e72fbf453bc5abd69edd2d;Change in Supertype;Type;<br>type <code>retrofit2.adapter.rxjava2.HttpException</code><br>changed the superType<br>from <code>Exception</code><br>to <code>retrofit2.HttpException</code><br>;;retrofit2.adapter.rxjava2.HttpException;;retrofit2.adapter.rxjava2.HttpException;Exception;retrofit2.HttpException;true;true;true;;4546d5d88a331db779e72fbf453bc5abd69edd2d;Change in Supertype;Type;<br><code>retrofit2.adapter.rxjava2.HttpException</code><br>changed the superClass<br>from <code>retrofit2.adapter.rxjava2.Exception</code><br>to <code>retrofit2.HttpException</code><br>;;;retrofit2.adapter.rxjava2.HttpException;retrofit2.adapter.rxjava2.HttpException;retrofit2.adapter.rxjava2.Exception;retrofit2.HttpException;false;true;true;;false;true;true
4546d5d88a331db779e72fbf453bc5abd69edd2d;Deprecated Type;Type;<br>type <code>retrofit2.adapter.rxjava.HttpException</code> was deprecated<br>;;retrofit2.adapter.rxjava.HttpException;;retrofit2.adapter.rxjava.HttpException;;;true;true;true;;4546d5d88a331db779e72fbf453bc5abd69edd2d;Deprecated Type;Type;<br> type retrofit2.adapter.rxjava.HttpException <code> was deprecated<br>;;;retrofit2.adapter.rxjava.HttpException;retrofit2.adapter.rxjava.HttpException;;;false;false;true;;false;false;true
4546d5d88a331db779e72fbf453bc5abd69edd2d;Change in Supertype;Type;<br>type <code>retrofit2.adapter.rxjava.HttpException</code><br>changed the superType<br>from <code>Exception</code><br>to <code>retrofit2.HttpException</code><br>;;retrofit2.adapter.rxjava.HttpException;;retrofit2.adapter.rxjava.HttpException;Exception;retrofit2.HttpException;true;true;true;;4546d5d88a331db779e72fbf453bc5abd69edd2d;Change in Supertype;Type;<br><code>retrofit2.adapter.rxjava.HttpException</code><br>changed the superClass<br>from <code>retrofit2.adapter.rxjava.Exception</code><br>to <code>retrofit2.HttpException</code><br>;;;retrofit2.adapter.rxjava.HttpException;retrofit2.adapter.rxjava.HttpException;retrofit2.adapter.rxjava.Exception;retrofit2.HttpException;false;true;true;;false;true;true
98d622aa8cb1dbf8ba0a055b641968af556b9105;Remove Type;Type;<br>type <code>retrofit2.mock.NetworkBehavior.Adapter</code><br>was removed<br>;;retrofit2.mock.NetworkBehavior.Adapter;;;;;true;false;true;;98d622aa8cb1dbf8ba0a055b641968af556b9105;Remove Type;Type;<br>type <code>retrofit2.mock.NetworkBehavior.Adapter</code> <br>was removed<br>;retrofit2.mock.NetworkBehavior.Adapter;retrofit2.mock.NetworkBehavior.Adapter;;;;;true;false;true;;true;true;true
c165a4a7349a3913807ec3277d70e7c68fc991bd;Add Type;Type;<br>type <code>retrofit2.adapter.rxjava2.HttpException</code> added<br>;;;;retrofit2.adapter.rxjava2.HttpException;;;false;false;true;;c165a4a7349a3913807ec3277d70e7c68fc991bd;Add Type;Type;<br>Type <code>retrofit2.adapter.rxjava2.HttpException</code> added<br>;;;retrofit2.adapter.rxjava2.HttpException;retrofit2.adapter.rxjava2.HttpException;;;false;false;true;;true;true;true
c165a4a7349a3913807ec3277d70e7c68fc991bd;Add Type;Type;<br>type <code>retrofit2.adapter.rxjava2.Result</code> added<br>;;;;retrofit2.adapter.rxjava2.Result;;;false;false;true;;c165a4a7349a3913807ec3277d70e7c68fc991bd;Add Type;Type;<br>Type <code>retrofit2.adapter.rxjava2.Result</code> added<br>;;;retrofit2.adapter.rxjava2.Result;retrofit2.adapter.rxjava2.Result;;;false;false;true;;true;true;true
c165a4a7349a3913807ec3277d70e7c68fc991bd;Add Type;Type;<br>type <code>retrofit2.adapter.rxjava2.RxJava2CallAdapterFactory</code> added<br>;;;;retrofit2.adapter.rxjava2.RxJava2CallAdapterFactory;;;false;false;true;;c165a4a7349a3913807ec3277d70e7c68fc991bd;Add Type;Type;<br>Type <code>retrofit2.adapter.rxjava2.RxJava2CallAdapterFactory</code> added<br>;;;retrofit2.adapter.rxjava2.RxJava2CallAdapterFactory;retrofit2.adapter.rxjava2.RxJava2CallAdapterFactory;;;false;false;true;;true;true;true
f5ec3fbc7332cc9e43da8f16c143f43be16c2210;Remove Type;Type;<br>type <code>retrofit2.BaseUrl</code><br>was removed<br>;;retrofit2.BaseUrl;;;;;true;false;true;;f5ec3fbc7332cc9e43da8f16c143f43be16c2210;Remove Type;Type;<br>type <code>retrofit2.BaseUrl</code> <br>was removed<br>;retrofit2.BaseUrl;retrofit2.BaseUrl;;;;;true;false;true;;true;true;true
b001ff6f4c24c579699ebee9641a1044d888d13d;Add Type;Type;<br>type <code>retrofit2.adapter.java8.HttpException</code> added<br>;;;;retrofit2.adapter.java8.HttpException;;;false;false;true;;b001ff6f4c24c579699ebee9641a1044d888d13d;Add Type;Type;<br>Type <code>retrofit2.adapter.java8.HttpException</code> added<br>;;;retrofit2.adapter.java8.HttpException;retrofit2.adapter.java8.HttpException;;;false;false;true;;true;true;true
b001ff6f4c24c579699ebee9641a1044d888d13d;Add Type;Type;<br>type <code>retrofit2.adapter.java8.Java8CallAdapterFactory</code> added<br>;;;;retrofit2.adapter.java8.Java8CallAdapterFactory;;;false;false;false;;b001ff6f4c24c579699ebee9641a1044d888d13d;Add Type;Type;<br>Type <code>retrofit2.adapter.java8.Java8CallAdapterFactory</code> added<br>;;;retrofit2.adapter.java8.Java8CallAdapterFactory;retrofit2.adapter.java8.Java8CallAdapterFactory;;;false;false;false;;true;true;true
8c97b851facbbb14d7d47d128679ded9dad99776;Add Supertype;Type;<br>type <code>retrofit2.adapter.guava.GuavaCallAdapterFactory</code><br>added superType <code>CallAdapter.Factory</code><br>;;retrofit2.adapter.guava.GuavaCallAdapterFactory;;retrofit2.adapter.guava.GuavaCallAdapterFactory;;CallAdapter.Factory;false;false;false;;8c97b851facbbb14d7d47d128679ded9dad99776;Add Supertype;Type;<br><code>retrofit2.adapter.guava.GuavaCallAdapterFactory</code><br>added superClass CallAdapter.Factory</code><br>;;;retrofit2.adapter.guava.GuavaCallAdapterFactory;retrofit2.adapter.guava.GuavaCallAdapterFactory;;CallAdapter.Factory;false;false;false;;true;true;true
8c97b851facbbb14d7d47d128679ded9dad99776;Move Type;Type;<br>type <code>retrofit2.HttpException</code><br>moved to<br><code>retrofit2.adapter.rxjava.HttpException</code><br>;;retrofit2.HttpException;;retrofit2.adapter.rxjava.HttpException;;;true;false;true;;8c97b851facbbb14d7d47d128679ded9dad99776;Move Type;Type;<br>type <code>retrofit2.HttpException</code><br>moved to<br><code>retrofit2.adapter.rxjava.HttpException</code><br>;retrofit2.HttpException;retrofit2.HttpException;retrofit2.adapter.rxjava.HttpException;retrofit2.adapter.rxjava.HttpException;;;true;false;true;;true;true;true
8c97b851facbbb14d7d47d128679ded9dad99776;Move Type;Type;<br>type <code>retrofit2.RxJavaCallAdapterFactory</code><br>moved to<br><code>retrofit2.adapter.rxjava.RxJavaCallAdapterFactory</code><br>;;retrofit2.RxJavaCallAdapterFactory;;retrofit2.adapter.rxjava.RxJavaCallAdapterFactory;;;true;false;true;;8c97b851facbbb14d7d47d128679ded9dad99776;Move Type;Type;<br>type <code>retrofit2.RxJavaCallAdapterFactory</code><br>moved to<br><code>retrofit2.adapter.rxjava.RxJavaCallAdapterFactory</code><br>;retrofit2.RxJavaCallAdapterFactory;retrofit2.RxJavaCallAdapterFactory;retrofit2.adapter.rxjava.RxJavaCallAdapterFactory;retrofit2.adapter.rxjava.RxJavaCallAdapterFactory;;;true;false;true;;true;true;true
0e4fe60b4b5c19bb2a60e201b4518f988d4da613;Move Type;Type;<br>type <code>retrofit2.GsonConverterFactory</code><br>moved to<br><code>retrofit2.converter.gson.GsonConverterFactory</code><br>;;retrofit2.GsonConverterFactory;;retrofit2.converter.gson.GsonConverterFactory;;;true;false;true;;0e4fe60b4b5c19bb2a60e201b4518f988d4da613;Move Type;Type;<br>type <code>retrofit2.GsonConverterFactory</code><br>moved to<br><code>retrofit2.converter.gson.GsonConverterFactory</code><br>;retrofit2.GsonConverterFactory;retrofit2.GsonConverterFactory;retrofit2.converter.gson.GsonConverterFactory;retrofit2.converter.gson.GsonConverterFactory;;;true;false;true;;true;true;true
0e4fe60b4b5c19bb2a60e201b4518f988d4da613;Move Type;Type;<br>type <code>retrofit2.JacksonConverterFactory</code><br>moved to<br><code>retrofit2.converter.jackson.JacksonConverterFactory</code><br>;;retrofit2.JacksonConverterFactory;;retrofit2.converter.jackson.JacksonConverterFactory;;;true;false;true;;0e4fe60b4b5c19bb2a60e201b4518f988d4da613;Move Type;Type;<br>type <code>retrofit2.JacksonConverterFactory</code><br>moved to<br><code>retrofit2.converter.jackson.JacksonConverterFactory</code><br>;retrofit2.JacksonConverterFactory;retrofit2.JacksonConverterFactory;retrofit2.converter.jackson.JacksonConverterFactory;retrofit2.converter.jackson.JacksonConverterFactory;;;true;false;true;;true;true;true
0e4fe60b4b5c19bb2a60e201b4518f988d4da613;Move Type;Type;<br>type <code>retrofit2.MoshiConverterFactory</code><br>moved to<br><code>retrofit2.converter.moshi.MoshiConverterFactory</code><br>;;retrofit2.MoshiConverterFactory;;retrofit2.converter.moshi.MoshiConverterFactory;;;true;false;true;;0e4fe60b4b5c19bb2a60e201b4518f988d4da613;Move Type;Type;<br>type <code>retrofit2.MoshiConverterFactory</code><br>moved to<br><code>retrofit2.converter.moshi.MoshiConverterFactory</code><br>;retrofit2.MoshiConverterFactory;retrofit2.MoshiConverterFactory;retrofit2.converter.moshi.MoshiConverterFactory;retrofit2.converter.moshi.MoshiConverterFactory;;;true;false;true;;true;true;true
0e4fe60b4b5c19bb2a60e201b4518f988d4da613;Move Type;Type;<br>type <code>retrofit2.ProtoConverterFactory</code><br>moved to<br><code>retrofit2.converter.protobuf.ProtoConverterFactory</code><br>;;retrofit2.ProtoConverterFactory;;retrofit2.converter.protobuf.ProtoConverterFactory;;;true;false;true;;0e4fe60b4b5c19bb2a60e201b4518f988d4da613;Move Type;Type;<br>type <code>retrofit2.ProtoConverterFactory</code><br>moved to<br><code>retrofit2.converter.protobuf.ProtoConverterFactory</code><br>;retrofit2.ProtoConverterFactory;retrofit2.ProtoConverterFactory;retrofit2.converter.protobuf.ProtoConverterFactory;retrofit2.converter.protobuf.ProtoConverterFactory;;;true;false;true;;true;true;true
0e4fe60b4b5c19bb2a60e201b4518f988d4da613;Move Type;Type;<br>type <code>retrofit2.ScalarsConverterFactory</code><br>moved to<br><code>retrofit2.converter.scalars.ScalarsConverterFactory</code><br>;;retrofit2.ScalarsConverterFactory;;retrofit2.converter.scalars.ScalarsConverterFactory;;;true;false;true;;0e4fe60b4b5c19bb2a60e201b4518f988d4da613;Move Type;Type;<br>type <code>retrofit2.ScalarsConverterFactory</code><br>moved to<br><code>retrofit2.converter.scalars.ScalarsConverterFactory</code><br>;retrofit2.ScalarsConverterFactory;retrofit2.ScalarsConverterFactory;retrofit2.converter.scalars.ScalarsConverterFactory;retrofit2.converter.scalars.ScalarsConverterFactory;;;true;false;true;;true;true;true
0e4fe60b4b5c19bb2a60e201b4518f988d4da613;Move Type;Type;<br>type <code>retrofit2.SimpleXmlConverterFactory</code><br>moved to<br><code>retrofit2.converter.simplexml.SimpleXmlConverterFactory</code><br>;;retrofit2.SimpleXmlConverterFactory;;retrofit2.converter.simplexml.SimpleXmlConverterFactory;;;true;false;true;;0e4fe60b4b5c19bb2a60e201b4518f988d4da613;Move Type;Type;<br>type <code>retrofit2.SimpleXmlConverterFactory</code><br>moved to<br><code>retrofit2.converter.simplexml.SimpleXmlConverterFactory</code><br>;retrofit2.SimpleXmlConverterFactory;retrofit2.SimpleXmlConverterFactory;retrofit2.converter.simplexml.SimpleXmlConverterFactory;retrofit2.converter.simplexml.SimpleXmlConverterFactory;;;true;false;true;;true;true;true
0e4fe60b4b5c19bb2a60e201b4518f988d4da613;Move Type;Type;<br>type <code>retrofit2.WireConverterFactory</code><br>moved to<br><code>retrofit2.converter.wire.WireConverterFactory</code><br>;;retrofit2.WireConverterFactory;;retrofit2.converter.wire.WireConverterFactory;;;true;false;true;;0e4fe60b4b5c19bb2a60e201b4518f988d4da613;Move Type;Type;<br>type <code>retrofit2.WireConverterFactory</code><br>moved to<br><code>retrofit2.converter.wire.WireConverterFactory</code><br>;retrofit2.WireConverterFactory;retrofit2.WireConverterFactory;retrofit2.converter.wire.WireConverterFactory;retrofit2.converter.wire.WireConverterFactory;;;true;false;true;;true;true;true
330e9d217c9d166477357c37b82f2de3a7b16f42;Add Type;Type;<br>type <code>retrofit2.adapter.guava.GuavaCallAdapterFactory</code> added<br>;;;;retrofit2.adapter.guava.GuavaCallAdapterFactory;;;false;false;false;;330e9d217c9d166477357c37b82f2de3a7b16f42;Add Type;Type;<br>Type <code>retrofit2.adapter.guava.GuavaCallAdapterFactory</code> added<br>;;;retrofit2.adapter.guava.GuavaCallAdapterFactory;retrofit2.adapter.guava.GuavaCallAdapterFactory;;;false;false;false;;true;true;true
330e9d217c9d166477357c37b82f2de3a7b16f42;Add Type;Type;<br>type <code>retrofit2.adapter.guava.HttpException</code> added<br>;;;;retrofit2.adapter.guava.HttpException;;;false;false;true;;330e9d217c9d166477357c37b82f2de3a7b16f42;Add Type;Type;<br>Type <code>retrofit2.adapter.guava.HttpException</code> added<br>;;;retrofit2.adapter.guava.HttpException;retrofit2.adapter.guava.HttpException;;;false;false;true;;true;true;true
f91445308c550e63b3bd132caebdbb51721fe743;Remove Type;Type;<br>type <code>retrofit2.DeferredRequest</code><br>was removed<br>;;retrofit2.DeferredRequest;;;;;true;false;true;;f91445308c550e63b3bd132caebdbb51721fe743;Remove Type;Type;<br>type <code>retrofit2.DeferredRequest</code> <br>was removed<br>;retrofit2.DeferredRequest;retrofit2.DeferredRequest;;;;;true;false;true;;true;true;true
0dca9b0529ab699d2955932c0f5eeedf51170014;Add Type;Type;<br>type <code>retrofit2.DeferredRequest</code> added<br>;;;;retrofit2.DeferredRequest;;;false;false;true;;0dca9b0529ab699d2955932c0f5eeedf51170014;Add Type;Type;<br>Type <code>retrofit2.DeferredRequest</code> added<br>;;;retrofit2.DeferredRequest;retrofit2.DeferredRequest;;;false;false;true;;true;true;true
4cd675dcda829a9ec613770105909ab9cb36e722;Add Type;Type;<br>type <code>retrofit2.mock.MockRetrofit.Builder</code> added<br>;;;;retrofit2.mock.MockRetrofit.Builder;;;false;false;false;;4cd675dcda829a9ec613770105909ab9cb36e722;Add Type;Type;<br>Type <code>retrofit2.mock.MockRetrofit.Builder</code> added<br>;;;retrofit2.mock.MockRetrofit.Builder;retrofit2.mock.MockRetrofit.Builder;;;false;false;false;;true;true;true
1650442019f8543c9216fd6f7f6b7db1718b909e;Remove Type;Type;<br>type <code>retrofit2.mock.CallBehaviorAdapter</code><br>was removed<br>;;retrofit2.mock.CallBehaviorAdapter;;;;;true;false;false;;1650442019f8543c9216fd6f7f6b7db1718b909e;Remove Type;Type;<br>type <code>retrofit2.mock.CallBehaviorAdapter</code> <br>was removed<br>;retrofit2.mock.CallBehaviorAdapter;retrofit2.mock.CallBehaviorAdapter;;;;;true;false;false;;true;true;true
1650442019f8543c9216fd6f7f6b7db1718b909e;Remove Type;Type;<br>type <code>retrofit2.mock.RxJavaBehaviorAdapter</code><br>was removed<br>;;retrofit2.mock.RxJavaBehaviorAdapter;;;;;true;false;false;;1650442019f8543c9216fd6f7f6b7db1718b909e;Remove Type;Type;<br>type <code>retrofit2.mock.RxJavaBehaviorAdapter</code> <br>was removed<br>;retrofit2.mock.RxJavaBehaviorAdapter;retrofit2.mock.RxJavaBehaviorAdapter;;;;;true;false;false;;true;true;true
1650442019f8543c9216fd6f7f6b7db1718b909e;Add Type;Type;<br>type <code>retrofit2.mock.BehaviorDelegate</code> added<br>;;;;retrofit2.mock.BehaviorDelegate;;;false;false;true;;1650442019f8543c9216fd6f7f6b7db1718b909e;Add Type;Type;<br>Type <code>retrofit2.mock.BehaviorDelegate</code> added<br>;;;retrofit2.mock.BehaviorDelegate;retrofit2.mock.BehaviorDelegate;;;false;false;true;;true;true;true
138e2bd3c01d5dd67308d1112174bf210a03178f;Move Type;Type;<br>type <code>retrofit.mock.RxJavaBehaviorAdapter</code><br>moved to<br><code>retrofit2.mock.RxJavaBehaviorAdapter</code><br>;;retrofit.mock.RxJavaBehaviorAdapter;;retrofit2.mock.RxJavaBehaviorAdapter;;;true;false;false;;138e2bd3c01d5dd67308d1112174bf210a03178f;Move Type;Type;<br>type <code>retrofit.mock.RxJavaBehaviorAdapter</code><br>moved to<br><code>retrofit2.mock.RxJavaBehaviorAdapter</code><br>;retrofit.mock.RxJavaBehaviorAdapter;retrofit.mock.RxJavaBehaviorAdapter;retrofit2.mock.RxJavaBehaviorAdapter;retrofit2.mock.RxJavaBehaviorAdapter;;;true;false;false;;true;true;true
138e2bd3c01d5dd67308d1112174bf210a03178f;Move Type;Type;<br>type <code>retrofit.HttpException</code><br>moved to<br><code>retrofit2.HttpException</code><br>;;retrofit.HttpException;;retrofit2.HttpException;;;true;false;true;;138e2bd3c01d5dd67308d1112174bf210a03178f;Move Type;Type;<br>type <code>retrofit.HttpException</code><br>moved to<br><code>retrofit2.HttpException</code><br>;retrofit.HttpException;retrofit.HttpException;retrofit2.HttpException;retrofit2.HttpException;;;true;false;true;;true;true;true
