commit;category;change;description;element;path;isBreakingChange;deprecated;javaDoc
f044a78ed5b137f1e750d238f4e49803cf83636b;Remove Type;Type;<br>type <code>retrofit.client.ApacheClient</code> <br>was removed<br>;ApacheClient;retrofit.client.ApacheClient;true;false;true
f044a78ed5b137f1e750d238f4e49803cf83636b;Remove Type;Type;<br>type <code>retrofit.client.UrlConnectionClient</code> <br>was removed<br>;UrlConnectionClient;retrofit.client.UrlConnectionClient;true;false;true
40bfa340bbff6b18c691f74b40e09f27b98ab920;Remove Type;Type;<br>type <code>retrofit.android.AndroidLog</code> <br>was removed<br>;AndroidLog;retrofit.android.AndroidLog;true;false;true
40bfa340bbff6b18c691f74b40e09f27b98ab920;Remove Type;Type;<br>type <code>retrofit.RestAdapter.Log</code> <br>was removed<br>;Log;retrofit.RestAdapter.Log;true;false;true
40bfa340bbff6b18c691f74b40e09f27b98ab920;Remove Type;Type;<br>type <code>retrofit.RestAdapter.LogLevel</code> <br>was removed<br>;LogLevel;retrofit.RestAdapter.LogLevel;true;false;true
14e9c0c01b73d1f33fde741d8e07c4b5baf40b84;Remove Type;Type;<br>type <code>retrofit.Endpoints</code> <br>was removed<br>;Endpoints;retrofit.Endpoints;true;false;true
c175b65d9387e455eb52ad77ce61ca6858606542;Remove Supertype;Type;<br><code>retrofit.client.OkClient</code><br>removed superClass retrofit.client.UrlConnectionClient</code><br>;OkClient;retrofit.client.OkClient;true;false;true
b9ee320f5ff9f984265100d46f8ddab9ce83e695;Remove Type;Type;<br>type <code>retrofit.Profiler</code> <br>was removed<br>;Profiler;retrofit.Profiler;true;false;true
b9ee320f5ff9f984265100d46f8ddab9ce83e695;Remove Type;Type;<br>type <code>retrofit.Profiler.RequestInformation</code> <br>was removed<br>;RequestInformation;retrofit.Profiler.RequestInformation;true;false;true
0bf0cea0d23e83cd0db2f7340461df1a4f2aa3e4;Remove Type;Type;<br>type <code>retrofit.ResponseCallback</code> <br>was removed<br>;ResponseCallback;retrofit.ResponseCallback;true;false;true
0e58bb8d5c863da0451fa3096d1c605e927746b7;Add Type;Type;<br>Type <code>retrofit.RetrofitError.Kind</code> added<br>;Kind;retrofit.RetrofitError.Kind;false;false;true
a17c7aa3fa6749fc927314fdad127f7421293aba;Remove Type;Type;<br>type <code>retrofit.ChangeableServer</code> <br>was removed<br>;ChangeableServer;retrofit.ChangeableServer;false;true;true
a17c7aa3fa6749fc927314fdad127f7421293aba;Move and Rename Type;Type;<br>type <code>retrofit.Server</code><br>moved and renamed to<br><code>retrofit.Endpoints.FixedEndpoint</code><br>;Server;retrofit.Server;false;true;true
449cfaa4b91ed28ce6928a400272d5b4542d13b7;Add Type;Type;<br>Type <code>retrofit.appengine.UrlFetchClient</code> added<br>;UrlFetchClient;retrofit.appengine.UrlFetchClient;false;false;true
08ada4426be13df6f8f77e9b0f29e2ee3043843c;Deprecated Type;Type;<br> type retrofit.ChangeableServer <code> was deprecated<br>;ChangeableServer;retrofit.ChangeableServer;false;false;true
08ada4426be13df6f8f77e9b0f29e2ee3043843c;Deprecated Type;Type;<br> type retrofit.Server <code> was deprecated<br>;Server;retrofit.Server;false;false;true
27b2070c6b675c961d811e4805fadc9cf9227f32;Add Final Modifier in Type;Type;type <code>retrofit.Endpoints</code><br>received the modifier <code>final</code><br>;Endpoints;retrofit.Endpoints;true;false;true
e9cc00a53cf37a730fa675e88e57d9c7e1e36cfc;Rename Type;Type;type <code>retrofit.IServer</code><br>renamed to<br><code>retrofit.Endpoint</code><br>;IServer;retrofit.IServer;true;false;true
e9cc00a53cf37a730fa675e88e57d9c7e1e36cfc;Add Type;Type;<br>Type <code>retrofit.Endpoints</code> added<br>;Endpoints;retrofit.Endpoints;false;false;true
884593d0e46c4eb30dd6e9ac8056bfdc2848345e;Add Type;Type;<br>Type <code>retrofit.IServer</code> added<br>;IServer;retrofit.IServer;false;false;true
884593d0e46c4eb30dd6e9ac8056bfdc2848345e;Remove Supertype;Type;<br><code>retrofit.ChangeableServer</code><br>removed superClass retrofit.Server</code><br>;ChangeableServer;retrofit.ChangeableServer;true;false;true
be39047c20a6b1212824374d3fc4a3a433891c84;Add Type;Type;<br>Type <code>retrofit.ResponseCallback</code> added<br>;ResponseCallback;retrofit.ResponseCallback;false;false;true
464011a2c1c095ac00c63960fe13def9839de75d;Add Type;Type;<br>Type <code>retrofit.MockHttpException</code> added<br>;MockHttpException;retrofit.MockHttpException;false;false;true
464011a2c1c095ac00c63960fe13def9839de75d;Add Type;Type;<br>Type <code>retrofit.android.AndroidMockValuePersistence</code> added<br>;AndroidMockValuePersistence;retrofit.android.AndroidMockValuePersistence;false;false;true
