commit;category;change;description;element;path;isBreakingChange;deprecated;javaDoc
5a6cd7eced8dd965d3924f5fd3be8a3a89c2e725;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.VitoImagePerfListener</code> added<br>;VitoImagePerfListener;com.facebook.fresco.vito.core.VitoImagePerfListener;false;false;false
8ecd9154d4498853e86965d0b62f8bc5809e5006;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.debug.DebugOverlayImageOriginColor</code> added<br>;DebugOverlayImageOriginColor;com.facebook.fresco.vito.core.impl.debug.DebugOverlayImageOriginColor;false;false;false
4611d3e63b62b79306a951a91b14c2e0589ba990;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.litho.FrescoVitoImage2Spec.Prefetch</code> added<br>;Prefetch;com.facebook.fresco.vito.litho.FrescoVitoImage2Spec.Prefetch;false;false;false
7d793ba35f99c3a3f91dbddd9bbea44bf87a459b;Remove Type;Type;<br>type <code>com.facebook.drawee.drawable.FadeDrawable.OnFadeFinishedListener</code> <br>was removed<br>;OnFadeFinishedListener;com.facebook.drawee.drawable.FadeDrawable.OnFadeFinishedListener;true;false;false
7d793ba35f99c3a3f91dbddd9bbea44bf87a459b;Add Type;Type;<br>Type <code>com.facebook.drawee.drawable.FadeDrawable.OnFadeListener</code> added<br>;OnFadeListener;com.facebook.drawee.drawable.FadeDrawable.OnFadeListener;false;false;false
17295416e8a6cdd6973efe9dc7f614e1479ed456;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.VitoImagePerfNotifierImpl</code> added<br>;VitoImagePerfNotifierImpl;com.facebook.fresco.vito.core.impl.VitoImagePerfNotifierImpl;false;false;false
438f109e1b8f4fa364aa8855c9bb752f70dc3755;Add Type;Type;<br>Type <code>com.facebook.fresco.viewport.HasTransform</code> added<br>;HasTransform;com.facebook.fresco.viewport.HasTransform;false;false;false
438f109e1b8f4fa364aa8855c9bb752f70dc3755;Add Type;Type;<br>Type <code>com.facebook.fresco.viewport.ViewportData</code> added<br>;ViewportData;com.facebook.fresco.viewport.ViewportData;false;false;false
acb3525af839ada7a2c048b02dbb247fdbcac884;Move and Rename Type;Type;<br>type <code>com.facebook.fresco.vito.drawable.VitoDrawableFactory</code><br>moved and renamed to<br><code>com.facebook.fresco.vito.options.ImageOptionsDrawableFactory</code><br>;VitoDrawableFactory;com.facebook.fresco.vito.drawable.VitoDrawableFactory;true;false;false
2925961d861b7b1417564e67b3c4dcdb14303ca6;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.PrefetchReason</code> added<br>;PrefetchReason;com.facebook.fresco.vito.core.PrefetchReason;false;false;false
