commit;category;change;description;originalElement;originalClass;nextElement;nextClass;otherElement1;otherElement2;isBreakingChange;deprecated;javaDoc;;commit;category;change;description;originalElement;originalClass;nextElement;nextClass;otherElement1;otherElement2;isBreakingChange;deprecated;javaDoc;;isEqualBreakingChange;isEqualDeprecated;isEqualJavaDoc
1e328af793c4803464509c39eefca8bf1190298b;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.core.impl.debug.DebugOverlayFactory</code><br>was removed<br>;;com.facebook.fresco.vito.core.impl.debug.DebugOverlayFactory;;;;;true;false;false;;1e328af793c4803464509c39eefca8bf1190298b;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.core.impl.debug.DebugOverlayFactory</code> <br>was removed<br>;com.facebook.fresco.vito.core.impl.debug.DebugOverlayFactory;com.facebook.fresco.vito.core.impl.debug.DebugOverlayFactory;;;;;true;false;false;;true;true;true
1e328af793c4803464509c39eefca8bf1190298b;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.core.impl.debug.DefaultDebugOverlayFactory</code><br>was removed<br>;;com.facebook.fresco.vito.core.impl.debug.DefaultDebugOverlayFactory;;;;;true;false;false;;1e328af793c4803464509c39eefca8bf1190298b;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.core.impl.debug.DefaultDebugOverlayFactory</code> <br>was removed<br>;com.facebook.fresco.vito.core.impl.debug.DefaultDebugOverlayFactory;com.facebook.fresco.vito.core.impl.debug.DefaultDebugOverlayFactory;;;;;true;false;false;;true;true;true
1e328af793c4803464509c39eefca8bf1190298b;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.core.impl.debug.NoOpDebugOverlayFactory</code><br>was removed<br>;;com.facebook.fresco.vito.core.impl.debug.NoOpDebugOverlayFactory;;;;;true;false;false;;1e328af793c4803464509c39eefca8bf1190298b;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.core.impl.debug.NoOpDebugOverlayFactory</code> <br>was removed<br>;com.facebook.fresco.vito.core.impl.debug.NoOpDebugOverlayFactory;com.facebook.fresco.vito.core.impl.debug.NoOpDebugOverlayFactory;;;;;true;false;false;;true;true;true
271761d7d8768f8bfa6d8cb5316815f469e6ca47;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.provider.impl.DefaultFrescoContext</code><br>was removed<br>;;com.facebook.fresco.vito.provider.impl.DefaultFrescoContext;;;;;true;false;false;;271761d7d8768f8bfa6d8cb5316815f469e6ca47;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.provider.impl.DefaultFrescoContext</code> <br>was removed<br>;com.facebook.fresco.vito.provider.impl.DefaultFrescoContext;com.facebook.fresco.vito.provider.impl.DefaultFrescoContext;;;;;true;false;false;;true;true;true
6a1b9920a549f60090162f63570d319053057673;Add Type;Type;<br>type <code>com.facebook.fresco.vito.init.FrescoVito</code> added<br>;;;;com.facebook.fresco.vito.init.FrescoVito;;;false;false;false;;6a1b9920a549f60090162f63570d319053057673;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.init.FrescoVito</code> added<br>;;;com.facebook.fresco.vito.init.FrescoVito;com.facebook.fresco.vito.init.FrescoVito;;;false;false;false;;true;true;true
672aa41b5a340818b15c7a805e5d508fa1f8c8fc;Add Type;Type;<br>type <code>com.facebook.common.callercontext.ContextChain</code> added<br>;;;;com.facebook.common.callercontext.ContextChain;;;false;false;true;;672aa41b5a340818b15c7a805e5d508fa1f8c8fc;Add Type;Type;<br>Type <code>com.facebook.common.callercontext.ContextChain</code> added<br>;;;com.facebook.common.callercontext.ContextChain;com.facebook.common.callercontext.ContextChain;;;false;false;true;;true;true;true
0a84ebee9c4abacd1d8438d5756f87ef6cc57811;Add Type;Type;<br>type <code>com.facebook.imagepipeline.producers.PriorityNetworkFetcher.NonrecoverableException</code> added<br>;;;;com.facebook.imagepipeline.producers.PriorityNetworkFetcher.NonrecoverableException;;;false;false;true;;0a84ebee9c4abacd1d8438d5756f87ef6cc57811;Add Type;Type;<br>Type <code>com.facebook.imagepipeline.producers.PriorityNetworkFetcher.NonrecoverableException</code> added<br>;;;com.facebook.imagepipeline.producers.PriorityNetworkFetcher.NonrecoverableException;com.facebook.imagepipeline.producers.PriorityNetworkFetcher.NonrecoverableException;;;false;false;true;;true;true;true
6e14231e87f5d77b0883b1ae81b85d064ab799d8;Add Type;Type;<br>type <code>com.facebook.fresco.vito.litho.FrescoVitoTapToRetryImageSpec</code> added<br>;;;;com.facebook.fresco.vito.litho.FrescoVitoTapToRetryImageSpec;;;false;false;false;;6e14231e87f5d77b0883b1ae81b85d064ab799d8;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.litho.FrescoVitoTapToRetryImageSpec</code> added<br>;;;com.facebook.fresco.vito.litho.FrescoVitoTapToRetryImageSpec;com.facebook.fresco.vito.litho.FrescoVitoTapToRetryImageSpec;;;false;false;false;;true;true;true
4d8848ad6b3fe9aaf02bd9fa5bcd3d065052af77;Add Type;Type;<br>type <code>com.facebook.fresco.vito.litho.slideshow.FrescoVitoSlideshowComponentSpec</code> added<br>;;;;com.facebook.fresco.vito.litho.slideshow.FrescoVitoSlideshowComponentSpec;;;false;false;false;;4d8848ad6b3fe9aaf02bd9fa5bcd3d065052af77;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.litho.slideshow.FrescoVitoSlideshowComponentSpec</code> added<br>;;;com.facebook.fresco.vito.litho.slideshow.FrescoVitoSlideshowComponentSpec;com.facebook.fresco.vito.litho.slideshow.FrescoVitoSlideshowComponentSpec;;;false;false;false;;true;true;true
4d8848ad6b3fe9aaf02bd9fa5bcd3d065052af77;Add Type;Type;<br>type <code>com.facebook.fresco.vito.litho.slideshow.FrescoVitoSlideshowDrawable</code> added<br>;;;;com.facebook.fresco.vito.litho.slideshow.FrescoVitoSlideshowDrawable;;;false;false;false;;4d8848ad6b3fe9aaf02bd9fa5bcd3d065052af77;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.litho.slideshow.FrescoVitoSlideshowDrawable</code> added<br>;;;com.facebook.fresco.vito.litho.slideshow.FrescoVitoSlideshowDrawable;com.facebook.fresco.vito.litho.slideshow.FrescoVitoSlideshowDrawable;;;false;false;false;;true;true;true
0c08e0eaea8eeb9422095dcc28626d5455d028e4;Add Type;Type;<br>type <code>com.facebook.imagepipeline.producers.DelayProducer</code> added<br>;;;;com.facebook.imagepipeline.producers.DelayProducer;;;false;false;true;;0c08e0eaea8eeb9422095dcc28626d5455d028e4;Add Type;Type;<br>Type <code>com.facebook.imagepipeline.producers.DelayProducer</code> added<br>;;;com.facebook.imagepipeline.producers.DelayProducer;com.facebook.imagepipeline.producers.DelayProducer;;;false;false;true;;true;true;true
5a6cd7eced8dd965d3924f5fd3be8a3a89c2e725;Add Type;Type;<br>type <code>com.facebook.fresco.vito.core.VitoImagePerfListener</code> added<br>;;;;com.facebook.fresco.vito.core.VitoImagePerfListener;;;false;false;false;;5a6cd7eced8dd965d3924f5fd3be8a3a89c2e725;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.VitoImagePerfListener</code> added<br>;;;com.facebook.fresco.vito.core.VitoImagePerfListener;com.facebook.fresco.vito.core.VitoImagePerfListener;;;false;false;false;;true;true;true
5a6cd7eced8dd965d3924f5fd3be8a3a89c2e725;Add Type;Type;<br>type <code>com.facebook.fresco.vito.core.impl.NoOpVitoImagePerfListener</code> added<br>;;;;com.facebook.fresco.vito.core.impl.NoOpVitoImagePerfListener;;;false;false;false;;5a6cd7eced8dd965d3924f5fd3be8a3a89c2e725;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.NoOpVitoImagePerfListener</code> added<br>;;;com.facebook.fresco.vito.core.impl.NoOpVitoImagePerfListener;com.facebook.fresco.vito.core.impl.NoOpVitoImagePerfListener;;;false;false;false;;true;true;true
5a6cd7eced8dd965d3924f5fd3be8a3a89c2e725;Add Type;Type;<br>type <code>com.facebook.fresco.vito.core.impl.LogcatImagePerfListener</code> added<br>;;;;com.facebook.fresco.vito.core.impl.LogcatImagePerfListener;;;false;false;false;;5a6cd7eced8dd965d3924f5fd3be8a3a89c2e725;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.LogcatImagePerfListener</code> added<br>;;;com.facebook.fresco.vito.core.impl.LogcatImagePerfListener;com.facebook.fresco.vito.core.impl.LogcatImagePerfListener;;;false;false;false;;true;true;true
8ecd9154d4498853e86965d0b62f8bc5809e5006;Add Type;Type;<br>type <code>com.facebook.fresco.vito.core.impl.debug.DebugOverlayImageOriginColor</code> added<br>;;;;com.facebook.fresco.vito.core.impl.debug.DebugOverlayImageOriginColor;;;false;false;false;;8ecd9154d4498853e86965d0b62f8bc5809e5006;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.debug.DebugOverlayImageOriginColor</code> added<br>;;;com.facebook.fresco.vito.core.impl.debug.DebugOverlayImageOriginColor;com.facebook.fresco.vito.core.impl.debug.DebugOverlayImageOriginColor;;;false;false;false;;true;true;true
4611d3e63b62b79306a951a91b14c2e0589ba990;Add Type;Type;<br>type <code>com.facebook.fresco.vito.litho.FrescoVitoImage2Spec.Prefetch</code> added<br>;;;;com.facebook.fresco.vito.litho.FrescoVitoImage2Spec.Prefetch;;;false;false;false;;4611d3e63b62b79306a951a91b14c2e0589ba990;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.litho.FrescoVitoImage2Spec.Prefetch</code> added<br>;;;com.facebook.fresco.vito.litho.FrescoVitoImage2Spec.Prefetch;com.facebook.fresco.vito.litho.FrescoVitoImage2Spec.Prefetch;;;false;false;false;;true;true;true
17295416e8a6cdd6973efe9dc7f614e1479ed456;Add Type;Type;<br>type <code>com.facebook.fresco.vito.core.impl.VitoImagePerfNotifierImpl</code> added<br>;;;;com.facebook.fresco.vito.core.impl.VitoImagePerfNotifierImpl;;;false;false;false;;17295416e8a6cdd6973efe9dc7f614e1479ed456;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.VitoImagePerfNotifierImpl</code> added<br>;;;com.facebook.fresco.vito.core.impl.VitoImagePerfNotifierImpl;com.facebook.fresco.vito.core.impl.VitoImagePerfNotifierImpl;;;false;false;false;;true;true;true
438f109e1b8f4fa364aa8855c9bb752f70dc3755;Add Type;Type;<br>type <code>com.facebook.fresco.viewport.HasTransform</code> added<br>;;;;com.facebook.fresco.viewport.HasTransform;;;false;false;false;;438f109e1b8f4fa364aa8855c9bb752f70dc3755;Add Type;Type;<br>Type <code>com.facebook.fresco.viewport.HasTransform</code> added<br>;;;com.facebook.fresco.viewport.HasTransform;com.facebook.fresco.viewport.HasTransform;;;false;false;false;;true;true;true
438f109e1b8f4fa364aa8855c9bb752f70dc3755;Add Type;Type;<br>type <code>com.facebook.fresco.viewport.ViewportData</code> added<br>;;;;com.facebook.fresco.viewport.ViewportData;;;false;false;false;;438f109e1b8f4fa364aa8855c9bb752f70dc3755;Add Type;Type;<br>Type <code>com.facebook.fresco.viewport.ViewportData</code> added<br>;;;com.facebook.fresco.viewport.ViewportData;com.facebook.fresco.viewport.ViewportData;;;false;false;false;;true;true;true
acb3525af839ada7a2c048b02dbb247fdbcac884;Move and Rename Type;Type;<br>type <code>com.facebook.fresco.vito.drawable.VitoDrawableFactory</code><br>moved and renamed to<br><code>com.facebook.fresco.vito.options.ImageOptionsDrawableFactory</code><br>;;com.facebook.fresco.vito.drawable.VitoDrawableFactory;;com.facebook.fresco.vito.options.ImageOptionsDrawableFactory;;;true;false;false;;acb3525af839ada7a2c048b02dbb247fdbcac884;Move and Rename Type;Type;<br>type <code>com.facebook.fresco.vito.drawable.VitoDrawableFactory</code><br>moved and renamed to<br><code>com.facebook.fresco.vito.options.ImageOptionsDrawableFactory</code><br>;com.facebook.fresco.vito.drawable.VitoDrawableFactory;com.facebook.fresco.vito.drawable.VitoDrawableFactory;com.facebook.fresco.vito.options.ImageOptionsDrawableFactory;com.facebook.fresco.vito.options.ImageOptionsDrawableFactory;;;true;false;false;;true;true;true
2925961d861b7b1417564e67b3c4dcdb14303ca6;Add Type;Type;<br>type <code>com.facebook.fresco.vito.core.PrefetchReason</code> added<br>;;;;com.facebook.fresco.vito.core.PrefetchReason;;;false;false;false;;2925961d861b7b1417564e67b3c4dcdb14303ca6;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.PrefetchReason</code> added<br>;;;com.facebook.fresco.vito.core.PrefetchReason;com.facebook.fresco.vito.core.PrefetchReason;;;false;false;false;;true;true;true
c7238846ecc69c30ead3ea63c237175cb549fa7f;Add Type;Type;<br>type <code>com.facebook.imagepipeline.cache.LruCountingMemoryCache</code> added<br>;;;;com.facebook.imagepipeline.cache.LruCountingMemoryCache;;;false;false;true;;c7238846ecc69c30ead3ea63c237175cb549fa7f;Add Type;Type;<br>Type <code>com.facebook.imagepipeline.cache.LruCountingMemoryCache</code> added<br>;;;com.facebook.imagepipeline.cache.LruCountingMemoryCache;com.facebook.imagepipeline.cache.LruCountingMemoryCache;;;false;false;true;;true;true;true
c7238846ecc69c30ead3ea63c237175cb549fa7f;Add Type;Type;<br>type <code>com.facebook.cache.common.HasDebugData</code> added<br>;;;;com.facebook.cache.common.HasDebugData;;;false;false;false;;c7238846ecc69c30ead3ea63c237175cb549fa7f;Add Type;Type;<br>Type <code>com.facebook.cache.common.HasDebugData</code> added<br>;;;com.facebook.cache.common.HasDebugData;com.facebook.cache.common.HasDebugData;;;false;false;false;;true;true;true
a9a2d71f2d9f28c63a2d5147e04db79b9bdd980f;Add Type;Type;<br>type <code>com.facebook.fresco.vito.core.DefaultFrescoVitoConfig.DefaultPrefetchConfig</code> added<br>;;;;com.facebook.fresco.vito.core.DefaultFrescoVitoConfig.DefaultPrefetchConfig;;;false;false;false;;a9a2d71f2d9f28c63a2d5147e04db79b9bdd980f;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.DefaultFrescoVitoConfig.DefaultPrefetchConfig</code> added<br>;;;com.facebook.fresco.vito.core.DefaultFrescoVitoConfig.DefaultPrefetchConfig;com.facebook.fresco.vito.core.DefaultFrescoVitoConfig.DefaultPrefetchConfig;;;false;false;false;;true;true;true
a9a2d71f2d9f28c63a2d5147e04db79b9bdd980f;Add Type;Type;<br>type <code>com.facebook.fresco.vito.core.PrefetchConfig</code> added<br>;;;;com.facebook.fresco.vito.core.PrefetchConfig;;;false;false;false;;a9a2d71f2d9f28c63a2d5147e04db79b9bdd980f;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.PrefetchConfig</code> added<br>;;;com.facebook.fresco.vito.core.PrefetchConfig;com.facebook.fresco.vito.core.PrefetchConfig;;;false;false;false;;true;true;true
924445e78aa5777c10da92b1e729c56bf085ffc0;Move Type;Type;<br>type <code>com.facebook.fresco.vito.listener.impl.ForwardingImageListener</code><br>moved to<br><code>com.facebook.fresco.vito.listener.ForwardingImageListener</code><br>;;com.facebook.fresco.vito.listener.impl.ForwardingImageListener;;com.facebook.fresco.vito.listener.ForwardingImageListener;;;true;false;false;;924445e78aa5777c10da92b1e729c56bf085ffc0;Move Type;Type;<br>type <code>com.facebook.fresco.vito.listener.impl.ForwardingImageListener</code><br>moved to<br><code>com.facebook.fresco.vito.listener.ForwardingImageListener</code><br>;com.facebook.fresco.vito.listener.impl.ForwardingImageListener;com.facebook.fresco.vito.listener.impl.ForwardingImageListener;com.facebook.fresco.vito.listener.ForwardingImageListener;com.facebook.fresco.vito.listener.ForwardingImageListener;;;true;false;false;;true;true;true
cf346e44cfb422251875dac1ac94e1a159cb1f7b;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.view.impl.VitoViewImpl</code><br>was removed<br>;;com.facebook.fresco.vito.view.impl.VitoViewImpl;;;;;false;true;true;;cf346e44cfb422251875dac1ac94e1a159cb1f7b;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.view.impl.VitoViewImpl</code> <br>was removed<br>;com.facebook.fresco.vito.view.impl.VitoViewImpl;com.facebook.fresco.vito.view.impl.VitoViewImpl;;;;;true;false;true;;false;false;true
bd503114a41cb013927f2addd859e9cf61cc149a;Add Type;Type;<br>type <code>com.facebook.fresco.ui.common.MultiUriHelper</code> added<br>;;;;com.facebook.fresco.ui.common.MultiUriHelper;;;false;false;false;;bd503114a41cb013927f2addd859e9cf61cc149a;Add Type;Type;<br>Type <code>com.facebook.fresco.ui.common.MultiUriHelper</code> added<br>;;;com.facebook.fresco.ui.common.MultiUriHelper;com.facebook.fresco.ui.common.MultiUriHelper;;;false;false;false;;true;true;true
cdff7cf90734955662209fada12c691b68252a63;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.litho.LithoPrefetchUtils</code><br>was removed<br>;;com.facebook.fresco.vito.litho.LithoPrefetchUtils;;;;;true;false;false;;cdff7cf90734955662209fada12c691b68252a63;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.litho.LithoPrefetchUtils</code> <br>was removed<br>;com.facebook.fresco.vito.litho.LithoPrefetchUtils;com.facebook.fresco.vito.litho.LithoPrefetchUtils;;;;;true;false;false;;true;true;true
e4c304a20efa42cae13f2c30a2767575f8c72451;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.litho.FrescoVitoImageSpec</code><br>was removed<br>;;com.facebook.fresco.vito.litho.FrescoVitoImageSpec;;;;;true;false;false;;e4c304a20efa42cae13f2c30a2767575f8c72451;Remove Type;Type;<br>type <code>com.facebook.fresco.vito.litho.FrescoVitoImageSpec</code> <br>was removed<br>;com.facebook.fresco.vito.litho.FrescoVitoImageSpec;com.facebook.fresco.vito.litho.FrescoVitoImageSpec;;;;;true;false;false;;true;true;true
a7656794c159a72d22a6cf77b09cf7160b485b7c;Add Type;Type;<br>type <code>com.facebook.fresco.vito.core.impl.source.VitoImageSource</code> added<br>;;;;com.facebook.fresco.vito.core.impl.source.VitoImageSource;;;false;false;false;;a7656794c159a72d22a6cf77b09cf7160b485b7c;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.source.VitoImageSource</code> added<br>;;;com.facebook.fresco.vito.core.impl.source.VitoImageSource;com.facebook.fresco.vito.core.impl.source.VitoImageSource;;;false;false;false;;true;true;true
a7656794c159a72d22a6cf77b09cf7160b485b7c;Add Type;Type;<br>type <code>com.facebook.fresco.vito.core.impl.source.IncreasingQualityImageSource</code> added<br>;;;;com.facebook.fresco.vito.core.impl.source.IncreasingQualityImageSource;;;false;false;false;;a7656794c159a72d22a6cf77b09cf7160b485b7c;Add Type;Type;<br>Type <code>com.facebook.fresco.vito.core.impl.source.IncreasingQualityImageSource</code> added<br>;;;com.facebook.fresco.vito.core.impl.source.IncreasingQualityImageSource;com.facebook.fresco.vito.core.impl.source.IncreasingQualityImageSource;;;false;false;false;;true;true;true
